texto;";";classe
 Deputados da oposição pedem afastamento de assessora de Yeda PF aponta ligação de assessora com empresas suspeitas de desvios. Assessoria do governo e Secretaria da Transparência não comentam.;";";tristeza
 Álvaro Dias anuncia 'CPI paralela da Petrobras' PSDB pretende levar denúncias direto ao Ministério Público. Intenção é reagir a possível domínio do governo sobre a investigação.;";";tristeza
 PSDB é mais próximo do PMDB nos estados que o PT, diz Aécio Governador diz acreditar em mais alianças PSDB-PMDB nos estados. Mineiro acredita que interesses regionais vão prevalecer em 2010.;";";tristeza
 MP questiona 31% dos gastos da campanha de Kassab Promotor questiona doações de sócias de concessionárias públicas. Advogado do DEM diz que representação não tem fundamento.;";";tristeza
 Detran do DF registra mais de 200 casos de agressão contra agentes em 2008 Imagens feitas pelos funcionários mostram ameaças e tentativas de fuga. Armas também são usadas para intimidar agentes.;";";tristeza
 Chuva provoca prejuízos em quatro estados Três morreram na Bahia;";";tristeza
 Relatório aponta superfaturamento de quase 100% em contrato do Senado Uma empresa recebeu R$ 269,6 mil mensais por serviços de limpeza. Segundo comissão, valor de mercado pelo serviço era de R$ 136,2 mil.;";";tristeza
 Seca reduz vazão das Cataratas do Iguaçu Reservatórios da região estão com 40% da capacidade. Em Erechim, população raciona água desde segunda-feira (4).;";";tristeza
 Sete suspeitos de envolvimento com garimpos clandestinos são presos em MT Cinco maquinários usados na extração de ouro foram apreendidos. Ação da Polícia Federal e Ibama ocorreu na região de Peixoto de Azevedo.;";";tristeza
 Três morrem em deslizamento de terra em Salvador Segundo a Defesa Civil, três imóveis desabaram. Chuva ainda provocou queda de árvore;";";tristeza
 Eros Grau renuncia ao cargo de ministro do TSE Pedido de renúncia foi enviado ao presidente do TSE, Ayres Britto. Gabinete de Eros diz que ele quer se dedicar mais aos processos do STF.;";";tristeza
 Governo nega clima de pânico no Brasil por causa de nova gripe Saúde diz que Temporão só fará pronunciamento se houver caso no Brasil. Para secretário do ministério, 'ciência não pode ser feita só com otimismo'.;";";tristeza
 Chuva prejudica mais de 600 mil em cinco estados No Norte e Nordeste, cidades estão submersas. Desabrigados precisam de alimentos, roupas e calçados.;";";tristeza
 Família Allende não comenta romance de neto de Salvador com filha de Chávez Pablo Sepúlveda Allende é médico e neto do lendário ex-presidente. María, 29, é a 2ª filha do 1º casamento do presidente venezuelano.;";";tristeza
 Miss que disse ser contra casamento gay pode perder a coroa Miss Califórnia, vice no Miss EUA, posou para fotos seminua. Ela disse que as imagens foram feitas quando era adolescente.;";";tristeza
 Bancos lideram lista das marcas mais valiosas do país, diz consultoria BrandAnalytics divulgou nova lista com números relativos a 2008. Bradesco, Itaú e Banco do Brasil aparecem nas três primeiras posições.;";";tristeza
 Nova gripe provoca segunda morte nos EUA, diz governo do Texas Vítima do vírus é mulher da cidade de McAllen, segundo autoridades. Ela é a primeira cidadã americana a morrer afetada pela doença.;";";tristeza
 Currículo proposto por MEC 'é ideia minha', diz Paulo Renato 'Estão reinventando o que já está inventado', disse o secretário de SP. Segundo ele, as propostas constam de resolução de 1998 do CNE.;";";tristeza
 Demora em definir pré-sal pode reduzir atratividade, diz ANP Afirmação é do diretor Nelson Narciso. Continente africano também tem descobertas abaixo da camada de sal.;";";tristeza
 Miss Rondônia disputa título para realizar sonho de mãe falecida Lorena Garcia Mendonça, de 23 anos, é estudante de medicina. Final do Miss Brasil ocorre no próximo sábado, 9 de maio.;";";tristeza
 Sobem para 28 os casos suspeitos da nova gripe, diz Ministério da Saúde Pacientes com suspeita estão distribuídos entre 10 estados e no DF. Nenhum caso da doença foi confirmado até o momento no país.;";";tristeza
 Professores são acusados de fazer sexo com alunas na África do Sul Em troca, elas recebiam dinheiro e bebidas. Caso é investigado, mas acusados ainda têm empregos garantidos.;";";tristeza
 GMAC registra perdas de US$ 675 milhões no trimestre Setores de automóvel e hipotecário puxaram resultado para baixo. Braço financeiro da GM diz que setor de seguros registrou lucro.;";";tristeza
 Pais são suspeitos de espancar e matar bebê em MG Criança chegou a hospital com fraturas e sem vida, diz polícia. Casal foi levado à delegacia, em Mateus Leme.;";";tristeza
 ONU vê responsabilidade de Israel em incidentes da guerra na Faixa de Gaza Relatório atribui a Israel ações que afetaram sedes das Nações Unidas. Ofensiva israelente ocorreu em dezembro de 2008 e janeiro de 2009.;";";tristeza
 Polícia de MG apreende cerca de 100 quilos de droga escondida em pneus Suspeitos foram abordados por federais em borracharia. Droga estava em pneus de caminhão com placas de MT.;";";tristeza
 Guatemala confirma 1º caso da nova gripe Menina de 11 anos recém-chegada do México passa bem. México e Guatemaca têm 900 km de fronteiras.;";";tristeza
 Carga de formol vaza após acidente com caminhão em SC Veículo saiu da pista e tombou no terreno ao lado da BR-101. Segundo polícia, não há risco de contaminação ambiental.;";";tristeza
 Teresina decreta ponto facultativo devido a chuva Prefeitura diz que 2.159 famílias foram atingidas. Aulas foram suspensas por 72 horas na rede municipal.;";";tristeza
 Pé de tomate com frutos amarelos atrai curiosos em MG Rachadura em piso de quintal permitiu crescimento de planta. Tomates amarelos chamaram a atenção de técnicos da Emater.;";";tristeza
 Brasileiros estão entre bancos com maior rentabilidade das Américas, diz pesquisa Ações de bancos brasileiros tiveram alta em 2009. Instituições financeiras menores tiveram melhor rentabilidade.;";";tristeza
 Segurança de videokê é assassinado no PR Cliente teria atirado em funcionário de estabelecimento. Polícia investiga o caso.;";";tristeza
 Mulheres acima do peso correm mais risco de parto complicado, diz estudo Pesquisa nos EUA examinou 600 obesas ou com peso acima do normal. Trabalho de parto dura 30% mais e necessidade de cesariana é maior.;";";tristeza
 Vendas de veículos caem 11,8% no mês de abril Ao todo foram 368.780 unidades comercializadas no período. Mesmo com o desconto de Cofins, vendas de motos recuaram 9%.;";";tristeza
 Em 4 dias, base de fiscalização apreende 45 caminhões de madeira ilegal em RO Ibama, PF e PRF reforçaram vigilância em posto em rodovia. Estrada liga Rondônia ao centro-sul do país.;";";tristeza
 Polícia investiga acidente com 39 atropelados em MG Carro passou por local onde ocorria ensaio de dança popular. Parentes dizem que motorista tem problema de saúde e passou mal.;";";tristeza
 Ceará libera mais R$ 1,1 milhão a cidades atingidas pela chuva Dinheiro beneficiará Acaraú, Itarema, Marco, Pacujá e Quixeramobim. Devem ser comprados cobertores, cestas básicas e outros produtos.;";";tristeza
 Livro traz o essencial sobre a obra de Charles Darwin e a teoria da evolução Obra reúne contribuições de biólogos, psicólogos e historiadores. Textos curtos ajudam a entender o impacto da visão evolutiva sobre a vida.;";";tristeza
 Comerciante desaparece após roubo no DF Ênio Souza, de 73 anos, está desaparecido desde o dia 23 de abril. Suspeita mais forte é de assaltado seguido de sequestro, diz polícia.;";";tristeza
 Turquia prende quatro suspeitos de ataque que matou 44 em casamento Noivos e clérigo que realizava a cerimônia estão entre as vítimas. Governo descartou terrorismo e disse que trata-se de briga de família.;";";tristeza
 Chuva alaga cidades e destrói estradas no Nordeste No Ceará e no Piauí, moradores tiveram que sair de casa às pressas. No Maranhão, caminhoneiros protestam contra interdição de estrada.;";";tristeza
 Equador entra com pedido de arbitragem contra Odebrecht País pede US$ 250 milhões de indenização por usina. Odebrecht contesta e diz que pedido é 'injustificado'.;";";tristeza
 UBS confirma prejuízo bilionário no primeiro trimestre Maior banco suíço perdeu US$ 1,75 bilhão no primeiro trimestre. UBS anunciou no mês passado a venda da unidade brasileira Pactual.;";";tristeza
 Patrulha captura 14 supostos piratas na costa da Somália Grupo foi apreendido em operação da Marinha francesa e da guarda-costeira de Seychelles.;";";tristeza
 EUA dizem que avanço talibã serviu para despertar Paquistão Declarações partiram de Robert Gates, secretário de defesa. Ele falou em entrevista à rede americana CNN.;";";tristeza
 Ambulante tem mal súbito e morre no Mineirão Médico legista crê em enfarto fulminante. Homem vendia camisas do lado de fora do estádio.;";";tristeza
 Quadrilha faz arrastão em prédio de bairro nobre de Caxias do Sul (RS) Ladrões amarraram reféns na garagem e entraram em cinco apartamentos. O bando ficou cerca de três horas no prédio.;";";tristeza
 Empresária suspeita de matar família no RS é levada para instituto psiquiátrico Empresária do setor calçadista estava em presídio de Porto Alegre. Atestado médico indica a necessidade de acompanhamento.;";";tristeza
 Forte chuva provoca queda de árvores em Salvador Defesa Civil registrou até as 17h mais de 70 solicitações de emergência. A chuva atinge a capital baiana desde a madrugada deste domingo;";";tristeza
 Queda de helicóptero mata 18 na Venezuela Aeronave militar sobrevoava a fronteira com a Colômbia.;";";tristeza
 Criadores de porcos enfrentam policiais no Egito Pelo menos 12 pessoas ficaram feridas. Governo quer sacrificar animais por conta da nova gripe.;";";tristeza
 Casarão desaba no centro histórico de São Luís Outros 35 estão ameaçados, por causa das chuvas. Seis rodovias federais têm problemas no tráfego.;";";tristeza
 Sobe para 15 o número de casos suspeitos da nova gripe no Brasil Mato Grosso do Sul e Distrito Federal têm casos suspeitos. Segundo o Ministério da Saúde, 44 casos estão sendo monitorados.;";";tristeza
 Presos 6 suspeitos de invadir casas de comerciantes na Bahia Segundo polícia, quadrilha também espancava vítimas. Um integrante do grupo está foragido.;";";tristeza
 Criança é internada em MG depois que pai voltou do México Menina chegou ao hospital com febre e 'sintomas respiratórios'. Ministério da Saúde monitora 14 suspeitas de gripe suína no país.;";";tristeza
 Avalanche nos Alpes austríacos mata seis pessoas Tragédia envolveu cinco excursionistas tchecos e um eslovaco. Com a ajuda de helicópteros, polícia conseguiu recuperar corpos.;";";tristeza
 Sem mercado no país, calçadista do RS vai para China Gaúcho comanda 180 funcionários em produção de 4 milhões de pares. Cidade no sul da China concentra a maior comunidade de brasileiros.;";";tristeza
 Tempestade faz teto de estádio desabar nos Estados Unidos Estrutura não aguentou ventos de até 100 km/h. Doze pessoas ficaram feridas, mas sem gravidade.;";";tristeza
 PRF recomenda atenção redobrada em trechos em obras e com buracos Motorista deve avaliar trajeto antes da volta do feriado prolongado. Fiscalização está reforçada nos mais de 60 mil km de rodovias federais.;";";tristeza
 Dois anos após sumiço, caso Madeleine McCann permanece sem solução Garota britânica sumiu em 3 de maio de 2007. Pais chegaram a ser indiciados, mas caso foi encerrado sem acusações.;";";tristeza
 Arrozeiros protestam contra saída de não índios de reserva indígena Tratores e caminhões foram colocados em praça de Boa Vista. Presidente do TRF deu prazo para família que não deixou reserva.;";";tristeza
 Empresária suspeita de matar família no RS vai para penitenciária Ela foi levada para a Penitenciária Madre Pelletier, em Porto Alegre. Empresária do setor calçadista estava presa em hospital desde 15 de abril.;";";tristeza
 Polícia ataca manifestantes na Venezuela no 1º de maio Forças usaram balas de borracha, gás lacrimogêneo e jatos d'água. Confronto aconteceu com oposicionistas de Chaves em Caracas.;";";tristeza
